,Class,Role Stereotype,DsTotal,Imperative Abstraction,Multifaceted Abstraction,Unnecessary Abstraction,Unutilized Abstraction,Feature Envy,Deficient Encapsulation,Unexploited Encapsulation,Broken Modularization,Cyclically-dependent Modularization,Hub-like Modularization,Insufficient Modularization,Broken Hierarchy,Cyclic Hierarchy,Deep Hierarchy,Missing Hierarchy,Multipath Hierarchy,Rebellious Hierarchy,Wide Hierarchy,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,project
234,com.eteks.sweethome3d.viewcontroller.AbstractPhotoController,Controller,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.AbstractPhotoController,class,10,34,24,10,42,1,2,29,93,0.8043478,0.24285714,0.73333335,23,0,20,2,1,0,21,0,0,0,10,0,0,10,0,0,4,0,8,189,9,0,17,0,0,0,3,19,8,18,4,0,2,0,109,1025,0,SweetHome3d-5.6
235,com.eteks.sweethome3d.viewcontroller.AbstractPhotoController$Property,Information Holder,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.AbstractPhotoController$Property,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,SweetHome3d-5.6
236,com.eteks.sweethome3d.viewcontroller.BackgroundImageWizardController,Controller,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,com.eteks.sweethome3d.viewcontroller.BackgroundImageWizardController,class,20,46,26,20,41,10,0,25,139,0.8886363,0.18181819,0.90909094,22,0,16,0,6,0,22,0,0,0,20,0,0,20,0,0,9,0,0,266,13,2,17,0,0,1,11,39,2,38,2,0,7,0,113,1,0,SweetHome3d-5.6
237,com.eteks.sweethome3d.viewcontroller.BackgroundImageWizardController$Property,Information Holder,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.BackgroundImageWizardController$Property,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,SweetHome3d-5.6
238,com.eteks.sweethome3d.viewcontroller.BackgroundImageWizardController$Step,Information Holder,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.BackgroundImageWizardController$Step,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,SweetHome3d-5.6
239,com.eteks.sweethome3d.viewcontroller.BaseboardChoiceController$BaseboardPaint,Information Holder,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.BaseboardChoiceController$BaseboardPaint,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,SweetHome3d-5.6
240,com.eteks.sweethome3d.viewcontroller.CompassController,Controller,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.CompassController,class,10,26,16,10,33,2,0,47,98,0.85714287,0.26877472,0.9130435,24,1,22,1,1,0,23,0,2,0,14,0,0,14,0,0,5,0,7,204,9,0,8,0,0,0,0,31,0,31,1,0,2,0,105,1,0,SweetHome3d-5.6
241,com.eteks.sweethome3d.viewcontroller.CompassController$Property,Information Holder,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.CompassController$Property,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,SweetHome3d-5.6
242,com.eteks.sweethome3d.viewcontroller.ContentManager$ContentType,Information Holder,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.ContentManager$ContentType,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,SweetHome3d-5.6
243,com.eteks.sweethome3d.viewcontroller.Controller,Service Provider,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,com.eteks.sweethome3d.viewcontroller.Controller,interface,1,30,29,1,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,SweetHome3d-5.6
244,com.eteks.sweethome3d.viewcontroller.DialogView,Service Provider,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,com.eteks.sweethome3d.viewcontroller.DialogView,interface,1,36,35,1,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,SweetHome3d-5.6
245,com.eteks.sweethome3d.viewcontroller.ExportableView,Service Provider,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.ExportableView,interface,2,5,3,2,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41,1,0,SweetHome3d-5.6
246,com.eteks.sweethome3d.viewcontroller.ExportableView$FormatType,Information Holder,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.ExportableView$FormatType,innerclass,1,1,0,1,3,1,0,0,0,0.6666667,1.0,1.0,3,0,2,0,1,0,3,0,1,0,3,2,2,1,0,0,3,0,0,14,2,0,0,0,0,2,0,3,0,3,0,0,0,0,10,9,0,SweetHome3d-5.6
247,com.eteks.sweethome3d.viewcontroller.FurnitureCatalogController$FurnitureCatalogChangeListener,Coordinator,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.FurnitureCatalogController$FurnitureCatalogChangeListener,innerclass,5,5,0,5,4,1,0,6,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,15,0,0,2,0,1,0,0,2,0,2,1,0,0,0,19,10,0,SweetHome3d-5.6
248,com.eteks.sweethome3d.viewcontroller.FurnitureCatalogController$FurnitureCatalogViewChangeListener,Service Provider,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.FurnitureCatalogController$FurnitureCatalogViewChangeListener,innerclass,2,2,0,2,3,1,0,3,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,15,0,0,1,0,1,0,0,3,0,2,1,0,0,0,22,10,0,SweetHome3d-5.6
249,com.eteks.sweethome3d.viewcontroller.FurnitureController,Controller,5,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,com.eteks.sweethome3d.viewcontroller.FurnitureController,class,28,73,45,28,192,1,1,155,1555,0.8672033,0.3030303,0.3030303,71,0,37,26,8,0,45,0,0,0,7,0,0,7,0,0,5,0,30,1022,31,40,37,0,20,2,96,230,73,173,5,20,2,0,317,1,0,SweetHome3d-5.6
250,com.eteks.sweethome3d.viewcontroller.HelpController$Property,Information Holder,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.HelpController$Property,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,SweetHome3d-5.6
251,com.eteks.sweethome3d.viewcontroller.HelpController$LanguageChangeListener,Coordinator,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.HelpController$LanguageChangeListener,innerclass,2,2,0,2,3,1,0,6,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,17,0,0,1,0,1,0,1,3,0,2,1,0,0,0,27,10,0,SweetHome3d-5.6
252,com.eteks.sweethome3d.viewcontroller.HelpController$HelpDocument$HelpReader,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.HelpController$HelpDocument$HelpReader,innerclass,3,3,0,3,17,2,0,8,0,0.2,0.5,0.5,5,0,4,1,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,52,0,2,3,0,0,1,3,11,1,7,4,0,0,0,34,2,0,SweetHome3d-5.6
253,com.eteks.sweethome3d.viewcontroller.HelpView,Service Provider,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.HelpView,interface,1,6,5,1,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,SweetHome3d-5.6
254,com.eteks.sweethome3d.viewcontroller.Home3DAttributesController,Controller,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.Home3DAttributesController,class,14,35,21,14,36,2,0,42,85,0.8484849,0.25714287,0.9047619,22,1,20,1,1,0,21,0,0,0,15,0,0,15,0,0,6,0,1,223,9,0,14,0,0,2,0,39,0,39,1,2,3,0,115,1,0,SweetHome3d-5.6
255,com.eteks.sweethome3d.viewcontroller.Home3DAttributesController$Property,Service Provider,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.Home3DAttributesController$Property,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,SweetHome3d-5.6
256,com.eteks.sweethome3d.viewcontroller.Home3DAttributesController$EnvironmentPaint,Information Holder,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.Home3DAttributesController$EnvironmentPaint,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,SweetHome3d-5.6
257,com.eteks.sweethome3d.viewcontroller.HomeController,Controller,9,0,0,0,0,5,0,1,0,0,1,1,0,0,0,1,0,0,0,com.eteks.sweethome3d.viewcontroller.HomeController,class,85,193,108,85,458,5,1,487,3027,0.9170636,0.32407406,0.5101852,126,0,77,45,4,0,81,0,1,0,20,4,0,20,0,0,10,0,27,2543,31,44,159,10,29,46,75,294,8,236,6,56,7,0,640,1,0,SweetHome3d-5.6
258,com.eteks.sweethome3d.viewcontroller.HomeController$FurnitureCatalogChangeListener,Service Provider,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.HomeController$FurnitureCatalogChangeListener,innerclass,6,6,0,6,3,2,0,4,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,15,0,0,1,0,1,0,0,2,0,2,1,0,0,0,42,10,0,SweetHome3d-5.6
259,com.eteks.sweethome3d.viewcontroller.HomeController$TexturesCatalogChangeListener,Service Provider,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.HomeController$TexturesCatalogChangeListener,innerclass,6,6,0,6,3,2,0,4,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,15,0,0,1,0,1,0,0,2,0,2,1,0,0,0,41,10,0,SweetHome3d-5.6
260,com.eteks.sweethome3d.viewcontroller.HomeController$UserPreferencesPropertiesChangeListener,Service Provider,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.HomeController$UserPreferencesPropertiesChangeListener,innerclass,4,4,0,4,3,2,0,6,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,15,0,0,1,0,1,0,0,2,0,2,1,0,0,0,41,10,0,SweetHome3d-5.6
261,com.eteks.sweethome3d.viewcontroller.HomeController$LanguageChangeListener,Service Provider,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.HomeController$LanguageChangeListener,innerclass,3,3,0,3,5,1,0,9,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,15,0,0,1,0,1,0,0,2,0,2,1,0,0,0,27,10,0,SweetHome3d-5.6
262,com.eteks.sweethome3d.viewcontroller.HomeController$Update,Information Holder,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.HomeController$Update,innerclass,1,1,0,1,24,1,0,1,227,0.90909094,0.0513834,0.05928854,23,0,22,0,1,0,23,0,0,0,11,0,0,11,0,0,1,0,0,88,12,0,0,1,0,0,0,12,0,11,1,0,0,0,39,10,0,SweetHome3d-5.6
263,com.eteks.sweethome3d.viewcontroller.HomeController3D,Coordinator,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.HomeController3D,class,15,44,29,15,40,3,0,54,18,0.80952376,0.4385965,1.0,21,0,16,2,3,0,19,0,0,0,9,0,0,9,0,0,7,0,0,642,4,3,13,0,1,0,10,22,5,22,2,4,4,0,147,1,0,SweetHome3d-5.6
264,com.eteks.sweethome3d.viewcontroller.HomeController3D$TopCameraState,Controller,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,com.eteks.sweethome3d.viewcontroller.HomeController3D$TopCameraState,innerclass,16,16,0,16,66,2,0,85,9,0.8078432,0.5,0.7777778,15,0,9,6,0,0,9,0,0,0,17,0,0,17,0,0,3,0,40,326,2,19,11,0,27,0,110,80,85,44,4,7,0,0,141,2,0,SweetHome3d-5.6
265,com.eteks.sweethome3d.viewcontroller.HomeController3D$UserPreferencesChangeListener,Service Provider,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.HomeController3D$UserPreferencesChangeListener,innerclass,3,3,0,3,3,1,0,7,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,16,0,0,1,0,0,0,0,3,0,3,1,0,0,0,29,10,0,SweetHome3d-5.6
266,com.eteks.sweethome3d.viewcontroller.HomeFurnitureController,Controller,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,com.eteks.sweethome3d.viewcontroller.HomeFurnitureController,class,27,75,48,27,331,5,0,164,1534,0.93093276,0.14125875,0.7449883,77,2,65,11,1,0,66,0,0,0,44,0,0,44,0,0,6,0,10,1326,40,36,153,0,12,4,49,237,18,193,5,3,9,0,259,1,0,SweetHome3d-5.6
267,com.eteks.sweethome3d.viewcontroller.HomeFurnitureController$Property,Information Holder,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.HomeFurnitureController$Property,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,SweetHome3d-5.6
268,com.eteks.sweethome3d.viewcontroller.HomeFurnitureController$FurniturePaint,Information Holder,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.HomeFurnitureController$FurniturePaint,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,SweetHome3d-5.6
269,com.eteks.sweethome3d.viewcontroller.HomeFurnitureController$FurnitureShininess,Information Holder,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.HomeFurnitureController$FurnitureShininess,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,SweetHome3d-5.6
270,com.eteks.sweethome3d.viewcontroller.HomeFurnitureController$FurnitureHorizontalAxis,Information Holder,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.HomeFurnitureController$FurnitureHorizontalAxis,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,SweetHome3d-5.6
271,com.eteks.sweethome3d.viewcontroller.HomeView,Interfacer,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.HomeView,interface,8,57,49,8,39,1,0,0,741,0.0,0.0,0.0,39,0,39,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,3,0,230,1,0,SweetHome3d-5.6
272,com.eteks.sweethome3d.viewcontroller.HomeView$ActionType,Information Holder,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.HomeView$ActionType,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,SweetHome3d-5.6
273,com.eteks.sweethome3d.viewcontroller.HomeView$SaveAnswer,Information Holder,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.HomeView$SaveAnswer,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,SweetHome3d-5.6
274,com.eteks.sweethome3d.viewcontroller.HomeView$OpenDamagedHomeAnswer,Information Holder,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.HomeView$OpenDamagedHomeAnswer,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,SweetHome3d-5.6
275,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardController,Controller,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardController,class,27,86,59,27,98,12,0,54,1009,0.9315271,0.16182874,0.6269956,58,0,46,5,7,0,53,0,0,0,35,0,0,35,0,0,13,0,4,533,27,0,33,0,0,2,7,60,0,59,2,0,8,0,174,1,0,SweetHome3d-5.6
276,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardController$Property,Information Holder,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardController$Property,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,SweetHome3d-5.6
277,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardController$Step,Information Holder,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardController$Step,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,SweetHome3d-5.6
278,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardStepsView,Service Provider,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardStepsView,interface,2,8,6,2,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,SweetHome3d-5.6
279,com.eteks.sweethome3d.viewcontroller.ImportedTextureWizardController,Controller,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,com.eteks.sweethome3d.viewcontroller.ImportedTextureWizardController,class,17,46,29,17,42,7,0,18,161,0.8541667,0.24,0.7784615,27,0,21,1,5,0,26,0,0,0,16,0,0,16,0,0,8,0,0,237,13,0,14,0,0,2,1,25,0,25,2,0,5,0,101,1,0,SweetHome3d-5.6
280,com.eteks.sweethome3d.viewcontroller.ImportedTextureWizardController$Property,Information Holder,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.ImportedTextureWizardController$Property,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,SweetHome3d-5.6
281,com.eteks.sweethome3d.viewcontroller.ImportedTextureWizardController$Step,Information Holder,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.ImportedTextureWizardController$Step,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,SweetHome3d-5.6
282,com.eteks.sweethome3d.viewcontroller.LabelController,Controller,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.LabelController,class,14,34,20,14,89,3,0,65,104,0.8058036,0.2826087,0.8369565,28,4,22,4,2,0,24,0,0,0,16,0,0,16,0,0,7,0,5,416,10,10,43,0,3,2,11,94,0,68,4,0,4,0,144,1,0,SweetHome3d-5.6
283,com.eteks.sweethome3d.viewcontroller.LabelController$Property,Information Holder,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.LabelController$Property,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,SweetHome3d-5.6
284,com.eteks.sweethome3d.viewcontroller.LevelController,Controller,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.LevelController,class,14,36,22,14,87,2,0,65,152,0.81818193,0.19480519,0.5281385,33,5,21,11,1,0,22,0,0,0,14,0,0,14,0,0,5,0,13,369,13,6,41,0,2,1,6,53,6,49,3,0,3,0,145,1,0,SweetHome3d-5.6
285,com.eteks.sweethome3d.viewcontroller.LevelController$Property,Information Holder,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.LevelController$Property,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,SweetHome3d-5.6
286,com.eteks.sweethome3d.viewcontroller.ObserverCameraController,Controller,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.ObserverCameraController,class,12,31,19,12,61,1,0,56,356,0.90104175,0.11494253,0.3632184,36,0,29,6,1,0,30,0,0,0,16,0,0,16,0,0,4,0,10,235,13,0,16,0,2,0,9,43,4,41,3,0,1,0,114,1,0,SweetHome3d-5.6
287,com.eteks.sweethome3d.viewcontroller.ObserverCameraController$Property,Information Holder,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.ObserverCameraController$Property,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,SweetHome3d-5.6
288,com.eteks.sweethome3d.viewcontroller.PhotoController$HomeCameraChangeListener,Service Provider,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.PhotoController$HomeCameraChangeListener,innerclass,3,3,0,3,3,1,0,8,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,17,0,0,1,0,3,0,0,2,0,2,1,0,0,0,33,10,0,SweetHome3d-5.6
289,com.eteks.sweethome3d.viewcontroller.PhotosController$Property,Information Holder,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.PhotosController$Property,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,SweetHome3d-5.6
290,com.eteks.sweethome3d.viewcontroller.PhotosController$HomeStoredCamerasChangeListener,Service Provider,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.PhotosController$HomeStoredCamerasChangeListener,innerclass,3,3,0,3,3,1,0,4,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,15,0,0,1,0,1,0,0,2,0,2,1,0,0,0,37,10,0,SweetHome3d-5.6
